mean_return_pct,mean_trades,mean_win_pct,median_return_pct,profile,runs,stdev_return_pct
0.7280086879286916,1,57.73809523809524,0.09571919209664884,conservative,28,1.2637030398174043
1.8394745597892161,1,57.73809523809524,0.2392605128989726,mild,28,3.209335742866828
3.7935333103885305,1,57.73809523809524,0.47839613465578623,high,28,6.715659099731745
